ss,task,seed,K,regret,mean_cand
6766,145953,0,2000,0.002093469624603883,2000.0
6766,145953,0,4000,0.002093469624603883,4000.0
6766,145953,0,8000,0.0,8000.0
6766,145953,0,16000,0.008378342186314391,16000.0
6766,145953,0,full,0.008378342186314391,47424.5
6766,145953,1,50,0.003490603936972758,50.0
6766,145953,1,100,0.006983439717895057,100.0
6766,145953,1,250,0.0006985671561844375,250.0
6766,145953,1,500,0.0027920367807883206,500.0
6766,145953,1,1000,0.005586305405526071,1000.0
6766,145953,1,2000,0.0,2000.0
6766,145953,1,4000,0.0,4000.0
6766,145953,1,8000,0.0013949024684193345,8000.0
6766,145953,1,16000,0.006983439717895057,16000.0
6766,145953,1,full,0.0013949024684193345,47424.5
6766,145953,2,50,0.004887738249341633,50.0
6766,145953,2,100,0.003490603936972758,100.0
6766,145953,2,250,0.016060349060393664,250.0
6766,145953,2,500,0.007679775030129954,500.0
6766,145953,2,1000,0.002093469624603883,1000.0
6766,145953,2,2000,0.004189171093157196,2000.0
6766,145953,2,4000,0.026536624559210686,4000.0
6766,145953,2,8000,0.0013949024684193345,8000.0
6766,145953,2,16000,0.03980270499486682,16000.0
6766,145953,2,full,0.07122929964736868,47424.5
6766,145953,3,50,0.005586305405526071,50.0
6766,145953,3,100,0.004189171093157196,100.0
6766,145953,3,250,0.005586305405526071,250.0
6766,145953,3,500,0.018156050528946976,500.0
6766,145953,3,1000,0.005586305405526071,1000.0
6766,145953,3,2000,0.0,2000.0
6766,145953,3,4000,0.006983439717895057,4000.0
6766,145953,3,8000,0.007679775030129954,8000.0
6766,145953,3,16000,0.0,16000.0
6766,145953,3,full,0.07122929964736868,47424.5
6766,145953,4,50,0.004887738249341633,50.0
6766,145953,4,100,0.006284872561710619,100.0
6766,145953,4,250,0.002093469624603883,250.0
6766,145953,4,500,0.002093469624603883,500.0
6766,145953,4,1000,0.002093469624603883,1000.0
6766,145953,4,2000,0.012569745123420906,2000.0
6766,145953,4,4000,0.0335178324331562,4000.0
6766,145953,4,8000,0.04888184618131497,8000.0
6766,145953,4,16000,0.0013949024684193345,16000.0
6766,145953,4,full,0.04888184618131497,47424.5
6766,145804,0,50,0.0,50.0
6766,145804,0,100,0.0,100.0
6766,145804,0,250,0.0,250.0
6766,145804,0,500,0.0,500.0
6766,145804,0,1000,0.0,1000.0
6766,145804,0,2000,0.0,2000.0
6766,145804,0,4000,0.0,4000.0
6766,145804,0,8000,0.0,8000.0
6766,145804,0,16000,0.0,16000.0
6766,145804,0,full,0.0,52722.5
6766,145804,1,50,0.0,50.0
6766,145804,1,100,0.0,100.0
6766,145804,1,250,0.0,250.0
6766,145804,1,500,0.0,500.0
6766,145804,1,1000,0.0,1000.0
6766,145804,1,2000,0.0,2000.0
6766,145804,1,4000,0.0,4000.0
6766,145804,1,8000,0.0,8000.0
6766,145804,1,16000,0.0,16000.0
6766,145804,1,full,0.0,52722.5
6766,145804,2,50,0.0,50.0
6766,145804,2,100,0.0,100.0
6766,145804,2,250,0.0,250.0
6766,145804,2,500,0.0,500.0
6766,145804,2,1000,0.0,1000.0
6766,145804,2,2000,0.0,2000.0
6766,145804,2,4000,0.0,4000.0
6766,145804,2,8000,0.0,8000.0
6766,145804,2,16000,0.0,16000.0
6766,145804,2,full,0.0,52722.5
6766,145804,3,50,0.0,50.0
6766,145804,3,100,0.0,100.0
6766,145804,3,250,0.0,250.0
6766,145804,3,500,0.0,500.0
6766,145804,3,1000,0.0,1000.0
6766,145804,3,2000,0.0,2000.0
6766,145804,3,4000,0.0,4000.0
6766,145804,3,8000,0.0,8000.0
6766,145804,3,16000,0.0,16000.0
6766,145804,3,full,0.0,52722.5
6766,145804,4,50,0.0,50.0
6766,145804,4,100,0.0,100.0
6766,145804,4,250,0.0,250.0
6766,145804,4,500,0.0,500.0
6766,145804,4,1000,0.0,1000.0
6766,145804,4,2000,0.0,2000.0
6766,145804,4,4000,0.0,4000.0
6766,145804,4,8000,0.0,8000.0
6766,145804,4,16000,0.0,16000.0
6766,145804,4,full,0.0,52722.5
6766,31,0,50,0.07692307692307687,50.0
6766,31,0,100,0.0,100.0
6766,31,0,250,0.07692307692307687,250.0
6766,31,0,500,0.06153846153846154,500.0
6766,31,0,1000,0.01538461538461533,1000.0
6766,31,0,2000,0.0461538461538461,2000.0
6766,31,0,4000,0.06153846153846154,4000.0
6766,31,0,8000,0.06153846153846154,8000.0
6766,31,0,16000,0.09230769230769231,16000.0
6766,31,0,full,0.0,60706.5
6766,31,1,50,0.06153846153846154,50.0
6766,31,1,100,0.06153846153846154,100.0
6766,31,1,250,0.07692307692307687,250.0
6766,31,1,500,0.03076923076923077,500.0
6766,31,1,1000,0.06153846153846154,1000.0
6766,31,1,2000,0.10769230769230764,2000.0
6766,31,1,4000,0.0461538461538461,4000.0
6766,31,1,8000,0.06153846153846154,8000.0
6766,31,1,16000,0.06153846153846154,16000.0
6766,31,1,full,0.0461538461538461,60706.5
6766,31,2,50,0.07692307692307687,50.0
6766,31,2,100,0.07692307692307687,100.0
6766,31,2,250,0.06153846153846154,250.0
6766,31,2,500,0.06153846153846154,500.0
6766,31,2,1000,0.0461538461538461,1000.0
6766,31,2,2000,0.03076923076923077,2000.0
6766,31,2,4000,0.06153846153846154,4000.0
6766,31,2,8000,0.06153846153846154,8000.0
6766,31,2,16000,0.0,16000.0
6766,31,2,full,0.0461538461538461,60706.5
6766,31,3,50,0.01538461538461533,50.0
6766,31,3,100,0.03076923076923077,100.0
6766,31,3,250,0.01538461538461533,250.0
6766,31,3,500,0.0,500.0
6766,31,3,1000,0.01538461538461533,1000.0
6766,31,3,2000,0.06153846153846154,2000.0
6766,31,3,4000,0.0461538461538461,4000.0
6766,31,3,8000,0.06153846153846154,8000.0
6766,31,3,16000,0.0461538461538461,16000.0
6766,31,3,full,0.06153846153846154,60706.5
6766,31,4,50,0.01538461538461533,50.0
6766,31,4,100,0.07692307692307687,100.0
6766,31,4,250,0.09230769230769231,250.0
6766,31,4,500,0.0461538461538461,500.0
6766,31,4,1000,0.07692307692307687,1000.0
6766,31,4,2000,0.0461538461538461,2000.0
6766,31,4,4000,0.03076923076923077,4000.0
6766,31,4,8000,0.06153846153846154,8000.0
6766,31,4,16000,0.07692307692307687,16000.0
6766,31,4,full,0.09230769230769231,60706.5
6766,10101,0,50,0.0,50.0
6766,10101,0,100,0.2727458180334549,100.0
6766,10101,0,250,0.0,250.0
6766,10101,0,500,0.0,500.0
6766,10101,0,1000,0.09091527267782085,1000.0
6766,10101,0,2000,0.0,2000.0
6766,10101,0,4000,0.18183054535563403,4000.0
6766,10101,0,8000,0.18183054535563403,8000.0
6766,10101,0,16000,0.2727458180334549,16000.0
6766,10101,0,full,0.09091527267782085,66262.5
6766,10101,1,50,0.09091527267782085,50.0
6766,10101,1,100,0.0,100.0
6766,10101,1,250,0.0,250.0
6766,10101,1,500,0.09091527267782085,500.0
6766,10101,1,1000,0.09091527267782085,1000.0
6766,10101,1,2000,0.18183054535563403,2000.0
6766,10101,1,4000,0.09091527267782085,4000.0
6766,10101,1,8000,0.09091527267782085,8000.0
6766,10101,1,16000,0.0,16000.0
6766,10101,1,full,0.09091527267782085,66262.5
6766,10101,2,50,0.0,50.0
6766,10101,2,100,0.0,100.0
6766,10101,2,250,0.0,250.0
6766,10101,2,500,0.0,500.0
6766,10101,2,1000,0.0,1000.0
6766,10101,2,2000,0.0,2000.0
6766,10101,2,4000,0.0,4000.0
6766,10101,2,8000,0.09091527267782085,8000.0
6766,10101,2,16000,0.0,16000.0
6766,10101,2,full,0.0,66262.5
6766,10101,3,50,0.0,50.0
6766,10101,3,100,0.0,100.0
6766,10101,3,250,0.0,250.0
6766,10101,3,500,0.0,500.0
6766,10101,3,1000,0.0,1000.0
6766,10101,3,2000,0.18183054535563403,2000.0
6766,10101,3,4000,0.0,4000.0
6766,10101,3,8000,0.09091527267782085,8000.0
6766,10101,3,16000,0.18183054535563403,16000.0
6766,10101,3,full,0.18183054535563403,66262.5
6766,10101,4,50,0.09091527267782085,50.0
6766,10101,4,100,0.18183054535563403,100.0
6766,10101,4,250,0.0,250.0
6766,10101,4,500,0.09091527267782085,500.0
6766,10101,4,1000,0.0,1000.0
6766,10101,4,2000,0.18183054535563403,2000.0
6766,10101,4,4000,0.0,4000.0
6766,10101,4,8000,0.2727458180334549,8000.0
6766,10101,4,16000,0.0,16000.0
6766,10101,4,full,0.0,66262.5
