ss,task,seed,step,U,K,gap_norm,retains_top,sel_obj_rank,reg_restrict,reg_full
5965,9889,1,17,12302,1484,0.00414,1,0.629,0.036280212616587426,0.02590011031992656
5965,9889,1,18,12301,1529,0.00652,1,0.8759,0.036280212616587426,0.02590011031992656
5965,9889,1,19,12300,1490,0.0094,1,0.2193,0.036280212616587426,0.02590011031992656
5965,9889,1,20,12299,1000,0.05013,0,0.304,0.036280212616587426,0.02590011031992656
5965,9889,1,21,12298,1000,0.00082,1,0.3473,0.036280212616587426,0.02590011031992656
5965,9889,1,22,12297,1000,0.0434,0,0.2553,0.036280212616587426,0.02590011031992656
5965,9889,1,23,12296,1000,0.00421,1,0.4103,0.036280212616587426,0.02590011031992656
5965,9889,1,24,12295,1000,0.02002,0,0.8759,0.036280212616587426,0.02590011031992656
5965,9889,2,5,12314,1000,0.0,1,0.7653,0.03109016146825838,0.03109016146825838
5965,9889,2,6,12313,1011,0.02483,0,0.9566,0.03109016146825838,0.03109016146825838
5965,9889,2,7,12312,1107,0.0,1,0.4219,0.03109016146825838,0.03109016146825838
5965,9889,2,8,12311,1243,0.00246,1,0.8332,0.03109016146825838,0.03109016146825838
5965,9889,2,9,12310,1209,0.00041,1,0.6072,0.03109016146825838,0.03109016146825838
5965,9889,2,10,12309,1338,0.00155,1,0.5609,0.03109016146825838,0.03109016146825838
5965,9889,2,11,12308,1451,0.0,1,0.4323,0.03109016146825838,0.03109016146825838
5965,9889,2,12,12307,1476,0.04213,0,0.901,0.03109016146825838,0.03109016146825838
5965,9889,2,13,12306,1512,0.00444,1,0.6351,0.03109016146825838,0.03109016146825838
5965,9889,2,14,12305,1600,0.01761,0,0.3907,0.03109016146825838,0.03109016146825838
5965,9889,2,15,12304,1700,0.03196,0,0.3235,0.03109016146825838,0.03109016146825838
5965,9889,2,16,12303,1785,0.02511,0,0.901,0.03109016146825838,0.03109016146825838
5965,9889,2,17,12302,1791,0.0164,0,0.9764,0.03109016146825838,0.03109016146825838
5965,9889,2,18,12301,1888,0.0,1,0.8148,0.03109016146825838,0.03109016146825838
5965,9889,2,19,12300,1801,0.00426,1,0.3324,0.03109016146825838,0.03109016146825838
5965,9889,2,20,12299,1978,0.01701,0,0.8536,0.03109016146825838,0.03109016146825838
5965,9889,2,21,12298,1968,0.00044,1,0.9567,0.03109016146825838,0.03109016146825838
5965,9889,2,22,12297,1946,0.01097,0,0.5482,0.03109016146825838,0.03109016146825838
5965,9889,2,23,12296,1894,1e-05,1,0.6352,0.03109016146825838,0.03109016146825838
5965,9889,2,24,12295,2101,0.00098,1,0.7975,0.03109016146825838,0.03109016146825838
5965,9889,3,5,12314,1000,0.00641,1,0.7651,0.07253535252231269,0.036280212616587426
5965,9889,3,6,12313,1113,0.0,1,0.219,0.07253535252231269,0.036280212616587426
5965,9889,3,7,12312,1106,0.01144,0,0.7969,0.07253535252231269,0.036280212616587426
5965,9889,3,8,12311,1109,0.0,1,0.7818,0.07253535252231269,0.036280212616587426
5965,9889,3,9,12310,1146,0.0,1,0.7818,0.07253535252231269,0.036280212616587426
5965,9889,3,10,12309,1259,0.01845,0,0.5165,0.07253535252231269,0.036280212616587426
5965,9889,3,11,12308,1547,0.00273,1,0.3814,0.07253535252231269,0.036280212616587426
5965,9889,3,12,12307,1618,0.00021,1,0.3233,0.07253535252231269,0.036280212616587426
5965,9889,3,13,12306,1591,0.04155,0,0.2191,0.07253535252231269,0.036280212616587426
5965,9889,3,14,12305,1689,0.0,1,0.4834,0.07253535252231269,0.036280212616587426
5965,9889,3,15,12304,1598,0.00062,1,0.615,0.07253535252231269,0.036280212616587426
5965,9889,3,16,12303,1921,0.02528,0,0.4834,0.07253535252231269,0.036280212616587426
5965,9889,3,17,12302,1924,0.00744,1,0.5163,0.07253535252231269,0.036280212616587426
5965,9889,3,18,12301,2046,0.01863,0,0.3409,0.07253535252231269,0.036280212616587426
5965,9889,3,19,12300,1701,0.01864,0,0.6923,0.07253535252231269,0.036280212616587426
5965,9889,3,20,12299,1902,0.03551,0,0.5025,0.07253535252231269,0.036280212616587426
5965,9889,3,21,12298,2141,0.02778,0,0.4491,0.07253535252231269,0.036280212616587426
5965,9889,3,22,12297,1952,0.00949,1,0.4691,0.07253535252231269,0.036280212616587426
5965,9889,3,23,12296,2007,0.0,1,0.5319,0.07253535252231269,0.036280212616587426
5965,9889,3,24,12295,1931,0.00035,1,0.3323,0.07253535252231269,0.036280212616587426
5965,9889,4,5,12314,1000,0.0,1,0.8755,0.041445191054057084,0.04663524220238624
5965,9889,4,6,12313,1093,0.0,1,0.308,0.041445191054057084,0.04663524220238624
5965,9889,4,7,12312,1144,0.00722,1,0.3142,0.041445191054057084,0.04663524220238624
5965,9889,4,8,12311,1206,0.0,1,0.8755,0.041445191054057084,0.04663524220238624
5965,9889,4,9,12310,1300,0.0,1,0.8755,0.041445191054057084,0.04663524220238624
5965,9889,4,10,12309,1348,0.04945,0,0.7493,0.041445191054057084,0.04663524220238624
5965,9889,4,11,12308,1272,0.00806,1,0.7819,0.041445191054057084,0.04663524220238624
5965,9889,4,12,12307,1307,0.0179,0,0.7493,0.041445191054057084,0.04663524220238624
5965,9889,4,13,12306,1360,0.00101,1,0.2191,0.041445191054057084,0.04663524220238624
5965,9889,4,14,12305,1544,0.02588,0,0.219,0.041445191054057084,0.04663524220238624
5965,9889,4,15,12304,1463,0.0,1,0.219,0.041445191054057084,0.04663524220238624
5965,9889,4,16,12303,1395,0.00607,1,0.3632,0.041445191054057084,0.04663524220238624
5965,9889,4,17,12302,1470,0.02251,0,0.5477,0.041445191054057084,0.04663524220238624
5965,9889,4,18,12301,1471,0.0309,0,0.3231,0.041445191054057084,0.04663524220238624
5965,9889,4,19,12300,1614,0.01091,0,0.3407,0.041445191054057084,0.04663524220238624
5965,9889,4,20,12299,1765,0.02571,0,0.7818,0.041445191054057084,0.04663524220238624
5965,9889,4,21,12298,1773,0.004,1,0.5743,0.041445191054057084,0.04663524220238624
5965,9889,4,22,12297,1891,0.0,1,0.6741,0.041445191054057084,0.04663524220238624
5965,9889,4,23,12296,1861,0.00187,1,0.7492,0.041445191054057084,0.04663524220238624
5965,9889,4,24,12295,1934,0.00204,1,0.9312,0.041445191054057084,0.04663524220238624
5965,49,0,5,12401,1000,0.00093,1,0.5803,0.0061171397098459535,0.00305856985492281
5965,49,0,6,12400,1140,0.00197,1,0.4502,0.0061171397098459535,0.00305856985492281
5965,49,0,7,12399,1208,0.01114,0,0.8356,0.0061171397098459535,0.00305856985492281
5965,49,0,8,12398,1124,0.02549,0,0.928,0.0061171397098459535,0.00305856985492281
5965,49,0,9,12397,1243,0.00232,1,0.907,0.0061171397098459535,0.00305856985492281
5965,49,0,10,12396,1089,0.02504,0,0.7475,0.0061171397098459535,0.00305856985492281
5965,49,0,11,12395,1089,0.00905,1,0.5021,0.0061171397098459535,0.00305856985492281
5965,49,0,12,12394,1341,0.00352,1,0.8164,0.0061171397098459535,0.00305856985492281
5965,49,0,13,12393,1376,0.04698,0,0.5591,0.0061171397098459535,0.00305856985492281
5965,49,0,14,12392,1418,0.00919,1,0.2418,0.0061171397098459535,0.00305856985492281
5965,49,0,15,12391,1575,0.0272,0,0.657,0.0061171397098459535,0.00305856985492281
5965,49,0,16,12390,1678,0.01722,0,0.7985,0.0061171397098459535,0.00305856985492281
5965,49,0,17,12389,1594,0.0142,0,0.78,0.0061171397098459535,0.00305856985492281
5965,49,0,18,12388,1944,0.09507,0,0.3286,0.0061171397098459535,0.00305856985492281
5965,49,0,19,12387,1920,0.04448,0,0.8622,0.0061171397098459535,0.00305856985492281
5965,49,0,20,12386,2079,0.0,1,0.3851,0.0061171397098459535,0.00305856985492281
5965,49,0,21,12385,1826,0.00291,1,0.9719,0.0061171397098459535,0.00305856985492281
5965,49,0,22,12384,1597,0.0,1,0.928,0.0061171397098459535,0.00305856985492281
5965,49,0,23,12383,1826,0.00025,1,0.907,0.0061171397098459535,0.00305856985492281
5965,49,0,24,12382,1762,0.01618,0,0.4742,0.0061171397098459535,0.00305856985492281
5965,49,1,5,12401,1000,0.02137,0,0.3698,0.00305856985492281,0.0061171397098459535
5965,49,1,6,12400,1011,0.02262,0,0.9968,0.00305856985492281,0.0061171397098459535
5965,49,1,7,12399,1027,0.01838,0,0.907,0.00305856985492281,0.0061171397098459535
5965,49,1,8,12398,1090,0.00759,1,0.3347,0.00305856985492281,0.0061171397098459535
5965,49,1,9,12397,1059,0.01741,0,0.9968,0.00305856985492281,0.0061171397098459535
5965,49,1,10,12396,1054,0.001,1,0.2368,0.00305856985492281,0.0061171397098459535
5965,49,1,11,12395,1106,0.00128,1,0.9968,0.00305856985492281,0.0061171397098459535
5965,49,1,12,12394,1246,0.01434,0,0.9282,0.00305856985492281,0.0061171397098459535
5965,49,1,13,12393,1353,0.01775,0,0.7781,0.00305856985492281,0.0061171397098459535
5965,49,1,14,12392,1276,0.03042,0,0.7724,0.00305856985492281,0.0061171397098459535
5965,49,1,15,12391,1324,0.00083,1,0.333,0.00305856985492281,0.0061171397098459535
5965,49,1,16,12390,1360,0.02408,0,0.5504,0.00305856985492281,0.0061171397098459535
5965,49,1,17,12389,1456,0.0,1,0.5618,0.00305856985492281,0.0061171397098459535
5965,49,1,18,12388,1539,0.01143,0,0.7025,0.00305856985492281,0.0061171397098459535
5965,49,1,19,12387,1760,0.0,1,0.7691,0.00305856985492281,0.0061171397098459535
5965,49,1,20,12386,1844,0.00684,1,0.8625,0.00305856985492281,0.0061171397098459535
5965,49,1,21,12385,1745,0.01587,0,0.7829,0.00305856985492281,0.0061171397098459535
5965,49,1,22,12384,1623,0.01172,0,0.8166,0.00305856985492281,0.0061171397098459535
5965,49,1,23,12383,1914,0.0277,0,0.8625,0.00305856985492281,0.0061171397098459535
5965,49,1,24,12382,1761,0.0,1,0.9968,0.00305856985492281,0.0061171397098459535
5965,49,2,5,12401,1000,0.01637,0,0.6653,0.009175709564769097,0.00305856985492281
5965,49,2,6,12400,1000,0.0,1,0.8164,0.009175709564769097,0.00305856985492281
5965,49,2,7,12399,1022,0.00703,1,0.7852,0.009175709564769097,0.00305856985492281
5965,49,2,8,12398,1060,0.00812,1,0.3899,0.009175709564769097,0.00305856985492281
5965,49,2,9,12397,1331,0.00524,1,0.928,0.009175709564769097,0.00305856985492281
5965,49,2,10,12396,1397,0.01205,0,0.4644,0.009175709564769097,0.00305856985492281
5965,49,2,11,12395,1441,0.0135,0,0.8622,0.009175709564769097,0.00305856985492281
5965,49,2,12,12394,1340,0.03733,0,0.9279,0.009175709564769097,0.00305856985492281
5965,49,2,13,12393,1451,0.00273,1,0.8433,0.009175709564769097,0.00305856985492281
5965,49,2,14,12392,1426,0.01467,0,0.535,0.009175709564769097,0.00305856985492281
5965,49,2,15,12391,1434,0.00851,1,0.8763,0.009175709564769097,0.00305856985492281
5965,49,2,16,12390,1419,0.03533,0,0.907,0.009175709564769097,0.00305856985492281
5965,49,2,17,12389,1391,0.06251,0,0.8299,0.009175709564769097,0.00305856985492281
5965,49,2,18,12388,1516,0.00608,1,0.8168,0.009175709564769097,0.00305856985492281
5965,49,2,19,12387,1464,0.052,0,0.6827,0.009175709564769097,0.00305856985492281
5965,49,2,20,12386,1409,0.00654,1,0.907,0.009175709564769097,0.00305856985492281
5965,49,2,21,12385,1681,0.01335,0,0.7805,0.009175709564769097,0.00305856985492281
5965,49,2,22,12384,1544,0.0,1,0.8242,0.009175709564769097,0.00305856985492281
5965,49,2,23,12383,1661,0.01835,0,0.7481,0.009175709564769097,0.00305856985492281
5965,49,2,24,12382,1726,0.00753,1,0.8043,0.009175709564769097,0.00305856985492281
5965,49,3,5,12401,1000,0.01289,0,0.6165,0.0061171397098459535,0.0061171397098459535
5965,49,3,6,12400,1037,0.02908,0,0.3003,0.0061171397098459535,0.0061171397098459535
5965,49,3,7,12399,1034,0.0,1,0.6704,0.0061171397098459535,0.0061171397098459535
5965,49,3,8,12398,1047,0.0407,0,0.5151,0.0061171397098459535,0.0061171397098459535
5965,49,3,9,12397,1100,0.03758,0,0.7046,0.0061171397098459535,0.0061171397098459535
5965,49,3,10,12396,1085,0.03297,0,0.928,0.0061171397098459535,0.0061171397098459535
5965,49,3,11,12395,1000,0.02178,0,0.8622,0.0061171397098459535,0.0061171397098459535
5965,49,3,12,12394,1000,0.01971,0,0.9719,0.0061171397098459535,0.0061171397098459535
5965,49,3,13,12393,1000,0.00844,1,0.8297,0.0061171397098459535,0.0061171397098459535
5965,49,3,14,12392,1041,0.00762,1,0.7853,0.0061171397098459535,0.0061171397098459535
5965,49,3,15,12391,1051,0.0,1,0.8011,0.0061171397098459535,0.0061171397098459535
5965,49,3,16,12390,1005,0.00493,1,0.928,0.0061171397098459535,0.0061171397098459535
5965,49,3,17,12389,1047,0.0156,0,0.824,0.0061171397098459535,0.0061171397098459535
5965,49,3,18,12388,1047,0.00051,1,0.928,0.0061171397098459535,0.0061171397098459535
5965,49,3,19,12387,1097,0.02497,0,0.7373,0.0061171397098459535,0.0061171397098459535
5965,49,3,20,12386,1074,0.00367,1,0.5212,0.0061171397098459535,0.0061171397098459535
5965,49,3,21,12385,1135,0.02638,0,0.4568,0.0061171397098459535,0.0061171397098459535
5965,49,3,22,12384,1251,0.0,1,0.8166,0.0061171397098459535,0.0061171397098459535
5965,49,3,23,12383,1251,0.00893,1,0.8433,0.0061171397098459535,0.0061171397098459535
5965,49,3,24,12382,1368,0.03252,0,0.587,0.0061171397098459535,0.0061171397098459535
5965,49,4,5,12401,1000,0.0,1,0.5164,0.00305856985492281,0.00305856985492281
5965,49,4,6,12400,1024,0.00611,1,0.8075,0.00305856985492281,0.00305856985492281
5965,49,4,7,12399,1112,0.00498,1,0.7627,0.00305856985492281,0.00305856985492281
5965,49,4,8,12398,1187,0.00665,1,0.5287,0.00305856985492281,0.00305856985492281
5965,49,4,9,12397,1307,0.00364,1,0.9968,0.00305856985492281,0.00305856985492281
5965,49,4,10,12396,1266,0.00345,1,0.7501,0.00305856985492281,0.00305856985492281
5965,49,4,11,12395,1359,0.00475,1,0.3916,0.00305856985492281,0.00305856985492281
5965,49,4,12,12394,1350,0.04934,0,0.7917,0.00305856985492281,0.00305856985492281
5965,49,4,13,12393,1569,0.01858,0,0.8197,0.00305856985492281,0.00305856985492281
5965,49,4,14,12392,1469,0.0,1,0.3791,0.00305856985492281,0.00305856985492281
5965,49,4,15,12391,1506,0.03097,0,0.8101,0.00305856985492281,0.00305856985492281
5965,49,4,16,12390,1526,0.04084,0,0.7986,0.00305856985492281,0.00305856985492281
5965,49,4,17,12389,1516,0.02103,0,0.7599,0.00305856985492281,0.00305856985492281
5965,49,4,18,12388,1450,0.03565,0,0.8515,0.00305856985492281,0.00305856985492281
5965,49,4,19,12387,1751,0.01756,0,0.8197,0.00305856985492281,0.00305856985492281
5965,49,4,20,12386,1676,0.04963,0,0.8296,0.00305856985492281,0.00305856985492281
5965,49,4,21,12385,1760,0.01393,0,0.7901,0.00305856985492281,0.00305856985492281
5965,49,4,22,12384,2000,0.00718,1,0.4434,0.00305856985492281,0.00305856985492281
5965,49,4,23,12383,1772,0.0509,0,0.8915,0.00305856985492281,0.00305856985492281
5965,49,4,24,12382,1628,0.0,1,0.8915,0.00305856985492281,0.00305856985492281
5965,9946,0,5,13135,1000,0.01152,0,0.2393,0.020513180854724866,0.020513180854724866
5965,9946,0,6,13134,1110,0.0,1,0.1498,0.020513180854724866,0.020513180854724866
5965,9946,0,7,13133,1376,0.0,1,0.2538,0.020513180854724866,0.020513180854724866
5965,9946,0,8,13132,1227,0.00824,1,0.2035,0.020513180854724866,0.020513180854724866
5965,9946,0,9,13131,1199,0.00031,1,0.3297,0.020513180854724866,0.020513180854724866
5965,9946,0,10,13130,2129,0.0,1,0.1294,0.020513180854724866,0.020513180854724866
5965,9946,0,11,13129,1399,0.00316,1,0.7129,0.020513180854724866,0.020513180854724866
5965,9946,0,12,13128,1805,0.0,1,0.1027,0.020513180854724866,0.020513180854724866
5965,9946,0,13,13127,2598,0.0,1,0.102,0.020513180854724866,0.020513180854724866
5965,9946,0,14,13126,2116,0.00052,1,0.5343,0.020513180854724866,0.020513180854724866
5965,9946,0,15,13125,2452,0.00087,1,0.1019,0.020513180854724866,0.020513180854724866
5965,9946,0,16,13124,3624,0.00618,1,0.1019,0.020513180854724866,0.020513180854724866
5965,9946,0,17,13123,1941,0.0,1,0.5342,0.020513180854724866,0.020513180854724866
5965,9946,0,18,13122,2786,0.00589,1,0.9433,0.020513180854724866,0.020513180854724866
5965,9946,0,19,13121,2435,0.0052,1,0.4468,0.020513180854724866,0.020513180854724866
5965,9946,0,20,13120,2513,0.00456,1,0.1018,0.020513180854724866,0.020513180854724866
5965,9946,0,21,13119,2281,0.00302,1,0.1018,0.020513180854724866,0.020513180854724866
5965,9946,0,22,13118,1945,0.0055,1,0.1017,0.020513180854724866,0.020513180854724866
5965,9946,0,23,13117,1676,0.00202,1,0.271,0.020513180854724866,0.020513180854724866
5965,9946,0,24,13116,1785,0.00215,1,0.2534,0.020513180854724866,0.020513180854724866
5965,9946,1,5,13135,1000,0.03609,0,0.625,0.010256590427362267,0.010256590427362267
5965,9946,1,6,13134,1016,0.01932,0,0.9826,0.010256590427362267,0.010256590427362267
5965,9946,1,7,13133,1000,0.04181,0,0.9433,0.010256590427362267,0.010256590427362267
5965,9946,1,8,13132,1000,0.00477,1,0.254,0.010256590427362267,0.010256590427362267
5965,9946,1,9,13131,1000,0.01108,0,0.8842,0.010256590427362267,0.010256590427362267
5965,9946,1,10,13130,1000,0.04582,0,0.7132,0.010256590427362267,0.010256590427362267
5965,9946,1,11,13129,1000,0.14177,0,0.6251,0.010256590427362267,0.010256590427362267
5965,9946,1,12,13128,1000,0.03991,0,0.9433,0.010256590427362267,0.010256590427362267
5965,9946,1,13,13127,1000,0.02455,0,0.9826,0.010256590427362267,0.010256590427362267
5965,9946,1,14,13126,1000,0.07381,0,0.5349,0.010256590427362267,0.010256590427362267
5965,9946,1,15,13125,1000,0.01907,0,0.2938,0.010256590427362267,0.010256590427362267
5965,9946,1,16,13124,1000,0.09181,0,0.8047,0.010256590427362267,0.010256590427362267
5965,9946,1,17,13123,1000,0.01294,0,0.9825,0.010256590427362267,0.010256590427362267
5965,9946,1,18,13122,1000,0.04253,0,0.8844,0.010256590427362267,0.010256590427362267
5965,9946,1,19,13121,1000,0.04404,0,0.9825,0.010256590427362267,0.010256590427362267
5965,9946,1,20,13120,1000,0.0,1,0.9989,0.010256590427362267,0.010256590427362267
5965,9946,1,21,13119,1000,0.09819,0,0.6254,0.010256590427362267,0.010256590427362267
5965,9946,1,22,13118,1000,0.06738,0,0.9436,0.010256590427362267,0.010256590427362267
5965,9946,1,23,13117,1000,0.0,1,0.805,0.010256590427362267,0.010256590427362267
5965,9946,1,24,13116,1000,0.09363,0,0.4477,0.010256590427362267,0.010256590427362267
5965,9946,2,5,13135,1000,0.0027,1,0.1895,0.035896607521312074,0.04102636170944962
5965,9946,2,6,13134,1212,0.00319,1,0.1019,0.035896607521312074,0.04102636170944962
5965,9946,2,7,13133,1093,0.00182,1,0.1216,0.035896607521312074,0.04102636170944962
5965,9946,2,8,13132,1158,0.00328,1,0.8044,0.035896607521312074,0.04102636170944962
5965,9946,2,9,13131,1407,0.0002,1,0.2033,0.035896607521312074,0.04102636170944962
5965,9946,2,10,13130,1834,0.00279,1,0.6248,0.035896607521312074,0.04102636170944962
5965,9946,2,11,13129,1942,0.00035,1,0.2715,0.035896607521312074,0.04102636170944962
5965,9946,2,12,13128,2009,0.01189,0,0.7128,0.035896607521312074,0.04102636170944962
5965,9946,2,13,13127,1584,0.00175,1,0.3833,0.035896607521312074,0.04102636170944962
5965,9946,2,14,13126,2907,0.17462,0,0.447,0.035896607521312074,0.04102636170944962
5965,9946,2,15,13125,3978,0.01499,0,0.2934,0.035896607521312074,0.04102636170944962
5965,9946,2,16,13124,1873,0.0,1,0.4469,0.035896607521312074,0.04102636170944962
5965,9946,2,17,13123,2742,0.00682,1,0.3832,0.035896607521312074,0.04102636170944962
5965,9946,2,18,13122,2586,0.00814,1,0.3298,0.035896607521312074,0.04102636170944962
5965,9946,2,19,13121,3492,0.08585,0,0.102,0.035896607521312074,0.04102636170944962
5965,9946,2,20,13120,6191,0.05104,0,0.2147,0.035896607521312074,0.04102636170944962
5965,9946,2,21,13119,3509,0.08461,0,0.1019,0.035896607521312074,0.04102636170944962
5965,9946,2,22,13118,2131,0.01318,0,0.2391,0.035896607521312074,0.04102636170944962
5965,9946,2,23,13117,2162,0.0,1,0.2713,0.035896607521312074,0.04102636170944962
5965,9946,2,24,13116,2223,0.00057,1,0.4466,0.035896607521312074,0.04102636170944962
5965,9946,3,5,13135,1000,0.0034,1,0.8044,0.025640017093949807,0.025640017093949807
5965,9946,3,6,13134,1051,0.0,1,0.2936,0.025640017093949807,0.025640017093949807
5965,9946,3,7,13133,1324,0.00328,1,0.5345,0.025640017093949807,0.025640017093949807
5965,9946,3,8,13132,1200,0.00497,1,0.1294,0.025640017093949807,0.025640017093949807
5965,9946,3,9,13131,1410,0.00256,1,0.102,0.025640017093949807,0.025640017093949807
5965,9946,3,10,13130,1206,0.00225,1,0.2392,0.025640017093949807,0.025640017093949807
