ss,task,seed,step,N,over_full,K_ak,over_ak,sigma_t
5527,31,1,8,60566,-0.13655821917808242,1210,-0.10723458904109595,0.15222269167128474
5527,31,1,9,60565,0.46083047945205446,1109,0.46083047945205446,0.1710356096951192
5527,31,1,10,60564,-0.1588184931506853,1079,-0.17636986301369895,0.17740422423224936
5527,31,1,11,60563,-0.17465753424657593,1171,-0.15946061643835663,0.15903459782658005
5527,31,1,12,60562,-0.13976883561643838,1156,-0.2810359589041098,0.16177972533522483
5527,31,1,13,60561,0.46703767123287643,1143,0.4803082191780819,0.1642436576937646
5527,31,1,14,60560,0.3326198630136984,1218,0.4537671232876712,0.15090668096879065
5527,31,1,15,60559,0.1924229452054791,1318,0.1924229452054791,0.13593409023748526
5527,31,1,16,60558,0.3638698630136987,1287,0.3638698630136987,0.14025183451335674
5527,31,1,17,60557,-0.10552226027397271,1064,-0.10273972602739734,0.18076560190621455
5527,31,1,18,60556,-0.15475171232876694,1175,-0.1838613013698629,0.1583508338765556
5527,31,1,19,60555,0.4071061643835617,1306,0.37585616438356173,0.1374898830839639
5527,31,1,20,60554,0.03638698630136972,1356,-0.020976027397260566,0.13078674322192999
5527,31,1,21,60553,-0.02033390410958913,1410,-0.011986301369863228,0.12419173933292359
5527,31,1,22,60552,-0.023544520547945313,1451,-0.035744863013698946,0.11948226960300139
5527,31,1,23,60551,0.018407534246575152,1694,-0.027397260273973045,0.09724266178607796
5527,31,1,24,60550,-0.07940924657534276,1425,-0.02461472602739756,0.1224792714129541
5527,31,2,5,60569,-0.008561643835616362,1000,0.14554794520547976,0.23670845397564041
5527,31,2,6,60568,-0.0839041095890416,1099,-0.084118150684932,0.20867251944226062
5527,31,2,7,60567,-0.05950342465753433,1087,-0.1288527397260275,0.2117999174860305
5527,31,2,8,60566,0.020761986301370272,1191,0.14212328767123317,0.18742451709366675
5527,31,2,9,60565,0.31742294520547937,1228,0.057148972602739656,0.17999937032765173
5527,31,2,10,60564,-0.17337328767123295,1252,-0.050085616438356184,0.17539522611439542
5527,31,2,11,60563,-0.10295376712328752,1256,-0.11665239726027377,0.17466815758322696
5527,31,2,12,60562,-0.01541095890410954,1352,0.03938356164383566,0.15836118535471544
5527,31,2,13,60561,-0.012414383561643483,1437,-0.012414383561643483,0.1459243232815903
5527,31,2,14,60560,-0.03467465753424637,1524,0.03381849315068519,0.13495873452246276
5527,31,2,15,60559,0.007491438356164615,1502,-0.03360445205479423,0.13764361192856073
5527,31,2,16,60558,-0.036601027397260455,1497,-0.050941780821917915,0.1381991693635222
5527,31,2,17,60557,0.08154965753424681,1624,-0.014340753424657238,0.12401135919327202
5527,31,2,18,60556,-0.23501712328767121,1529,-0.3169948630136985,0.1343478702682471
5527,31,2,19,60555,-0.09417808219178125,1486,-0.09396404109589052,0.1395834608873281
5527,31,2,20,60554,0.08989726027397227,1680,0.08989726027397227,0.11856862541938146
5527,31,2,21,60553,-0.09803082191780876,1502,-0.04537671232876761,0.13757546313345936
5527,31,2,22,60552,-0.01969178082191836,1678,-0.025684931506849917,0.11873458657490565
5527,31,2,23,60551,0.0027825342465751524,1718,0.0027825342465751524,0.115071324757009
5527,31,2,24,60550,0.037243150684931225,1709,-0.11643835616438347,0.11586939290197715
5527,10101,0,5,74526,0.005952804986642191,1000,-0.009921341644405945,0.017778895024651593
5527,10101,0,6,74525,-0.01339381121994676,1013,0.002480335411100043,0.01747700224152033
5527,10101,0,7,74524,0.011409542891064772,1101,0.011409542891064772,0.01564022003889684
5527,10101,0,8,74523,0.02033875037102917,1089,-0.011409542891065771,0.01586994098023947
5527,10101,0,9,74522,-0.008929207479964618,1176,-0.08828806767586872,0.014323907020451792
5527,10101,0,10,74521,-0.009921341644405168,1123,0.0059528049866416355,0.01522421963780117
5527,10101,0,11,74520,-0.0391892994954004,1128,-0.007441006233304015,0.015139865637143257
5527,10101,0,12,74519,-0.03174829326209494,1130,0.03174829326209516,0.015112382504370612
5527,10101,0,13,74518,-0.0377010982487378,1033,0.04067750074205989,0.017018301240262376
5527,10101,0,14,74517,0.017610381418818433,1000,0.06523282131196162,0.01887093141305292
5527,10101,0,15,74516,-0.027531723063222935,1000,0.038197165330958516,0.020207264714431742
5527,10101,0,16,74515,0.011409542891065882,1000,-0.036212897002077304,0.02124523453562331
5527,10101,0,17,74514,0.031004192638765526,1000,0.06944939151083429,0.01979659498231889
5527,10101,0,18,74513,-0.00620083852775255,1000,-0.08357543039477655,0.02065575700913518
5527,10101,0,19,74512,0.005456737904422693,1000,0.027035655981004214,0.020540404542407343
5527,10101,0,20,74511,-0.04711449985158789,1000,-0.06298864648263613,0.022619614060735798
5527,10101,0,21,74510,-0.038936628079549784,1000,-0.007200022261799166,0.02500537373291554
5527,10101,0,22,74509,0.07787455476402438,1000,0.09374870139507252,0.028502993546575393
5527,10101,0,23,74508,0.08556433659839702,1000,0.08556433659839702,0.021045985856921415
5527,10101,0,24,74507,-0.03918521816562781,1000,0.04339919115464619,0.02271947751271023
5527,10101,1,5,74526,-0.022571052241020628,1000,-0.0066969056099738244,0.01043377749819947
5527,10101,1,6,74525,0.03472469575541659,1000,0.018850549124368343,0.012636865269644523
5527,10101,1,7,74524,-0.014137911843277395,1000,-0.014137911843277395,0.013984803306867246
5527,10101,1,8,74523,0.0027283689522099586,1000,0.03447666221430634,0.013231324294642305
5527,10101,1,9,74522,-0.008681173938854592,1000,-0.021330884535470496,0.01257875849027819
5527,10101,1,10,74521,-0.008681173938854703,1000,0.03125222617987522,0.012125233609333812
5527,10101,1,11,74520,-0.012401677055506322,1000,-0.008929207479965395,0.011756880931098293
5527,10101,1,12,74519,-0.022571052241021294,1000,-0.006696905609974491,0.012626725237302324
5527,10101,1,13,74518,-0.012649710596616681,1000,-0.012649710596616681,0.013018496211565015
5527,10101,1,14,74517,-0.012401677055506544,1000,-0.016122180172158274,0.013405453287979152
5527,10101,1,15,74516,-0.012401677055506544,1000,-0.012401677055506544,0.013264045462247999
5527,10101,1,16,74515,-0.009673308103295253,1000,0.022074985158799687,0.013372230477007674
5527,10101,1,17,74514,-0.012401677055506544,1000,-0.012401677055506544,0.012811237202994683
5527,10101,1,18,74513,-0.028771890768774955,1000,-0.028771890768774955,0.013209723497862346
5527,10101,1,19,74512,-0.008185106856634983,1000,-0.008185106856634983,0.01596968209253455
5527,10101,1,20,74511,-0.0019842683288811003,1000,-0.016866280795488797,0.01536951534578466
5527,10101,1,21,74510,0.023067119323240237,1000,-0.02455532056990295,0.016993355933007066
5527,10101,1,22,74509,-0.058535915701988905,1000,-0.058535915701988905,0.013709836878204838
5527,10101,1,23,74508,-0.03744119174829308,1000,-0.03744119174829308,0.023401058850250293
5527,10101,1,24,74507,0.04042445829622965,1000,0.07217275155832603,0.02846512525625159
5527,10101,2,5,74526,-0.024800014841199647,1000,0.006936405461561268,0.05677534138168572
5527,10101,2,6,74525,-0.03943417928168669,1048,-0.03943417928168669,0.053366533291992355
5527,10101,2,7,74524,-0.018846467794597865,1044,0.012889952508162938,0.053577950253860376
5527,10101,2,8,74523,0.09498757049569573,1034,0.09573296972395373,0.054328026225640556
5527,10101,2,9,74522,0.09548382309290515,1078,-0.0426580587711497,0.0513391489539936
5527,10101,2,10,74521,-0.04166592460670926,1116,-0.04588212377560219,0.049041251579610305
5527,10101,2,11,74520,0.08085132828732489,1056,0.08085132828732489,0.05279021442994999
5527,10101,2,12,74519,-0.03645759127337567,1129,-0.035713490650045365,0.04827908106514907
5527,10101,2,13,74518,0.05728665776194741,1094,0.009664217868804115,0.05036102579787319
5527,10101,2,14,74517,-0.021328843870585645,1279,-0.019840828138914524,0.040912539801864475
5527,10101,2,15,74516,0.04860975066785378,1185,0.06448389729890203,0.04529228701238199
5527,10101,2,16,74515,-0.015128747402791132,1282,0.0007453992282570043,0.040759869150121246
5527,10101,2,17,74514,0.005705699020480459,1324,0.005705699020480459,0.03905443269473324
5527,10101,2,18,74513,0.0044659023449095114,1321,-0.011408244286138736,0.03915929715205475
5527,10101,2,19,74512,0.0347165330958733,1548,0.0029682398337782523,0.031702605988039964
5527,10101,2,20,74511,-0.004712266251113872,1465,-0.004712266251113872,0.03413812313019077
5527,10101,2,21,74510,0.0047137503710295015,1455,0.0047137503710295015,0.034430481953094595
5527,10101,2,22,74509,0.025785099436034575,1538,-0.021825467497774476,0.03197171407036049
5527,10101,2,23,74508,0.014883496586524325,1740,0.01438742950430405,0.02712913844007988
5527,10101,2,24,74507,-0.0029760314633430207,1537,-0.0029760314633430207,0.031998521294393414
5636,146064,0,5,43836,-0.15656229844987068,1000,0.029937943410284218,0.2540457364575314
5636,146064,0,6,43835,-0.059124904089938535,1093,-0.10112489296993177,0.22566511397253045
5636,146064,0,7,43834,-0.04724984848990299,1074,-0.049249851269904776,0.23103827214876438
5636,146064,0,8,43833,0.0935001820901169,1181,0.48412542534027275,0.20351283994846633
5636,146064,0,9,43832,-0.2523744690196602,1180,-0.04543756533004195,0.20378572369272813
5636,146064,0,10,43831,0.05575088543056739,1109,0.3071262565608043,0.22131142531115586
5636,146064,0,11,43830,0.2504387190307802,1163,0.4228126946001248,0.20762773889757258
5636,146064,0,12,43829,-0.19624953434970183,1276,0.028187202539809775,0.183589938835621
5636,146064,0,13,43828,0.030249303609554468,1293,0.06562420074948838,0.18040940714554435
5636,146064,0,14,43827,-0.05193773074014696,1537,-0.05193773074014696,0.14322610341674705
5636,146064,0,15,43826,0.1057497734298557,1204,0.10643671186949588,0.19839549902263398
5636,146064,0,16,43825,-0.09174912846944228,1387,0.005499851269905043,0.16422329951658496
5636,146064,0,17,43824,-0.05131195233964958,1223,0.10456354667066947,0.1943174981935798
5636,146064,0,18,43823,-0.21993657425940694,1328,0.009999840149898076,0.17407767239241756
5636,146064,0,19,43822,0.06999929804955052,1311,0.11549948291966872,0.17706365397983492
5636,146064,0,20,43821,0.009999874899919714,1546,-0.013937955920292233,0.14205530396198374
5636,146064,0,21,43820,-0.06412536279023218,1562,0.027625989680633012,0.14011725306977177
5636,146064,0,22,43819,0.2774374013099371,1664,0.06399883795925598,0.128870462941579
5636,146064,0,23,43818,-0.0894374874899917,1655,0.08843696484965702,0.12975796907557968
5636,146064,0,24,43817,-0.03768771962014106,1466,-0.02887414097945029,0.1524943299078017
5636,146064,1,5,43836,-0.1476875945200602,1000,-0.1476875945200602,0.23128995559449975
5636,146064,1,6,43835,-0.1476875945200602,1041,-0.15637510008006378,0.21910410166134286
5636,146064,1,7,43834,-0.1476875945200602,1030,-0.1476875945200602,0.2223351524886928
5636,146064,1,8,43833,-0.075687772440174,1116,-0.15568732763988935,0.19974588110245525
5636,146064,1,9,43832,-0.34006198013966715,1163,-0.34406295870029335,0.18908470635097122
5636,146064,1,10,43831,-0.10881316164042298,1082,-0.3060006338404053,0.2082791951338672
5636,146064,1,11,43830,-0.26431308241037244,1123,-0.25675057407036705,0.1981439282662087
5636,146064,1,12,43829,-0.015437523630015382,1097,-0.2701872956698693,0.20441507677457577
5636,146064,1,13,43828,-0.18668733597989517,1192,-0.1523112934792279,0.18293865643129978
5636,146064,1,14,43827,-0.08212583956053798,1344,-0.09662552959033954,0.15587891556204844
5636,146064,1,15,43826,0.11581271962014061,1678,0.08443768904012111,0.11602465860607811
5636,146064,1,16,43825,-0.045750767280491655,1686,-0.10587379625922966,0.11529441192575011
5636,146064,1,17,43824,-0.04424991381994481,2016,0.038500348890223135,0.09080807279484632
5636,146064,1,18,43823,-0.03900008896005758,1729,-0.03487498331998984,0.11145076510265749
5636,146064,1,19,43822,-0.05549967751979379,1610,0.15325023908015256,0.12255675035721804
5636,146064,1,20,43821,-0.04706233736989596,1749,-0.046312431889956485,0.10977811174794982
5636,146064,1,21,43820,-0.10943702878969874,1580,-0.25006150753936496,0.1256351713485995
5636,146064,1,22,43819,-0.02012509313005939,1656,-0.023625115370073613,0.11805978658127649
5636,146064,1,23,43818,-0.008811910639622611,1887,-0.024875004170002546,0.09919356667403507
5636,146064,1,24,43817,0.1265625695000442,1795,0.050813254770483596,0.10604479924690655
5636,146064,2,5,43836,-0.22062535445022657,1000,-0.09837519321012334,0.23150018447626647
5636,146064,2,6,43835,0.6005004350702784,1000,0.6393754587002936,0.277595685755785
5636,146064,2,7,43834,-0.2684987573392046,1000,-0.32587396305933636,0.25310823655543996
5636,146064,2,8,43833,0.5868749165999465,1000,0.09449959272973885,0.24037085270365777
5636,146064,2,9,43832,0.04799968446979774,1000,0.04687482624988837,0.24270219010963007
5636,146064,2,10,43831,-0.20168798233030938,1107,-0.17937422854950635,0.20215511312030843
5636,146064,2,11,43830,0.03018734431990011,1318,0.08962593686059961,0.1601618551347389
5636,146064,2,12,43829,0.3367511370207277,1441,-0.039812752980161736,0.14224037161030811
5636,146064,2,13,43828,0.12575032248020646,1372,0.04112453156970031,0.15180332895456589
5636,146064,2,14,43827,-0.06375023630015114,1613,0.09537491103994267,0.12241668449518353
5636,146064,2,15,43826,0.2463122233898225,1923,0.025374431489635807,0.09681268849794034
5636,146064,2,16,43825,0.033813370140557075,1711,-0.06831162846944194,0.11308519879874149
5636,146064,2,17,43824,-0.09493761676007473,1808,-0.034312866960234834,0.10511164403233944
5636,146064,2,18,43823,-0.1556249513499688,1869,0.028562329029890976,0.10054986464915926
5636,146064,2,19,43822,-0.09237494161996207,1640,-0.09237494161996207,0.11970726322547688
5636,146064,2,20,43821,0.0013749193799484916,1786,-0.011187595910061132,0.10682225320433636
5636,146064,2,21,43820,0.09881293924028145,2081,0.09881293924028145,0.08713541407705251
5636,146064,2,22,43819,0.2542496844697981,2233,0.08243761676007488,0.07932692832836766
5636,146064,2,23,43818,-0.08562478454986155,1847,0.004499676129793295,0.10215443122050283
5636,146064,2,24,43817,-0.028623975569343707,2061,0.05575012093007681,0.08824296692313752
5636,145804,0,5,46491,-0.04138926682361574,1000,-0.054245470303672744,0.044288442703588775
5636,145804,0,6,46490,-0.03911757124706572,1077,-0.04737496730227654,0.040101820106582746
5636,145804,0,7,46489,-0.05225085608585328,1023,-0.052029190998868824,0.0429927070467417
5636,145804,0,8,46488,-0.04737385260715517,1005,-0.04737385260715517,0.04398117739715406
5636,145804,0,9,46487,-0.03435288657202165,1018,-0.03435288657202165,0.04323619908300961
5636,145804,0,10,46486,0.08217166177474777,1018,0.05912263302453091,0.043268153176771455
5636,145804,0,11,46485,-0.03612604802573699,1027,-0.0427749921015889,0.04272121070081937
5636,145804,0,12,46484,-0.03756671184897567,1186,-0.034907102370202836,0.03529403330112988
5636,145804,0,13,46483,-0.010249250075586872,1361,-0.013629642652099552,0.029371799731225022
5636,145804,0,14,46482,0.014074724489830714,2655,0.015625902372241207,0.012044478115966142
5636,145804,0,15,46481,0.05175226888229831,1813,0.049203491947017744,0.02003322811900739
5636,145804,0,16,46480,-0.013076700791199991,2092,-0.014628356400091053,0.01655128663224818
5636,145804,0,17,46479,0.02526668815374228,2069,-0.008532725750179104,0.0167977028892958
5636,145804,0,18,46478,-0.007258735387939336,1947,-0.008422742498207958,0.01822265313669524
5636,145804,0,19,46477,-0.0057073451826485655,2083,-0.0042112650876638125,0.016646319018937004
5636,145804,0,20,46476,-0.00764617156368147,2143,-0.0077016409161476534,0.01602517862901727
5636,145804,0,21,46475,-0.02232951958975818,1855,-0.010084275197630055,0.019437313503598865
5636,145804,0,22,46474,-0.022828159874033013,1873,0.012301085309634863,0.019178665078579054
5636,145804,0,23,46473,-0.0029368500796634334,1984,-0.0029368500796634334,0.017759802876017448
5636,145804,0,24,46472,-0.02061182748850901,1953,-0.019171269826710483,0.018144805919890906
5636,145804,1,5,46491,-0.12034768720932998,1000,-0.08843131184965486,0.015150300777267091
5636,145804,1,6,46490,-0.04199974818506405,1000,-0.04199974818506405,0.043369965037724494
5636,145804,1,7,46489,-0.2626334236979511,1000,-0.036791043286690306,0.05034122704916064
5636,145804,1,8,46488,-0.6648395752013666,1000,-0.6081001072655187,0.061748393795095155
5636,145804,1,9,46487,-0.14871519178701165,1000,-0.31133588672829127,0.17116965447785537
5636,145804,1,10,46486,0.5679306884696779,1000,0.5446038352306499,0.19294215989583452
5636,145804,1,11,46485,-0.11436060663194803,1000,0.29249992781022066,0.15399971868831477
5636,145804,1,12,46484,-0.15508434738740973,1000,-0.09175543886290038,0.1189029743949556
5636,145804,1,13,46483,-0.14455902448677282,1000,-0.016733272354201745,0.10018851568997957
5636,145804,1,14,46482,0.06643444913253371,1000,0.007037176462395545,0.11721216881240676
5636,145804,1,15,46481,0.05136196634767265,1000,0.05136196634767265,0.10601825777754273
5636,145804,1,16,46480,-0.08776408719845907,1000,-0.006925760030981998,0.09014308608806323
